"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"NUDT14","O95848","0.424524516567305","5687.01222802755","5765.4924322404",0.669535467882006,1
"H1-2","P16403","0.263476946787421","3018.33044187183","3527.41442485339",0.526684282987185,1
"MSH6","P52701","0.0565200352900043","880.304449128768","926.786984690575",0.258273424418768,1
"ADARB1","P78563","0.0271421512220097","2215.65610993711","2377.82141526697",0.183646841295269,1
"SERPING1","P05155","0.947010406024774","6808.12380266273","6826.32659384365",0.981861335020339,1
"NEU3","Q9UQ49","0.155956076206562","2642.70929408673","2712.24153780611",0.410378371390842,1
"CSNK1G2","P78368","0.796224780758007","818.325762930644","813.631473364847",0.914969362398161,1
"FMNL3","Q8IVF7","0.686597732561091","287.606140706084","281.747036095244",0.855673793019516,1
"GSTZ1","O43708","0.198314231427234","7761.09940215768","8172.64861247876",0.460865929405272,1
"SLC12A7","Q9Y666","0.745982374653833","469.078527532785","461.947755767827",0.888854265865363,1
"NUP85","Q9BW27","0.462754274470751","1825.43874100815","1805.37845465173",0.704042426151567,1
"SLC20A2","Q08357","0.113386898180874","3406.64940055902","3504.42337894581",0.35450818931991,1
"STAC2","Q6ZMT1","0.0611060649918927","3381.29510082245","3306.67879763195",0.266601223811641,1
"USP20","Q9Y2K6","0.387511713172143","1430.99807724474","1449.3188973376",0.642902825969535,1
"TESPA1","A2RU30","0.0794700244928212","1811.86006437707","1767.82787317031",0.300370248645501,1
"MRPS7","Q9Y2R9","0.285849118176422","6066.88598160419","5952.16430958",0.550318537451804,1
"SLC25A1","P53007","0.000322976022830957","14386.8176731608","13740.2154671998",0.0198719263181189,1
"SPRYD7","Q5W111","0.0884081124728636","3522.67718109366","3590.37986163531",0.315401299315397,1
"FOXK1","P85037","0.679430138829089","4064.40539047179","4056.47527888393",0.850812036027324,1
"DVL1","O14640","0.0669809009697933","2144.51709696524","2107.44541865374",0.27903977537126,1
"GET4","Q7L5D6","0.196206529666952","6139.09342083608","6322.87623201249",0.459441960688512,1
"VPS26C","O14972","0.0282220977284024","2786.52623645023","2946.38521330571",0.186729442548464,1
"JAM3","Q9BX67","0.870203368314129","7970.44166037544","8018.07944408324",0.951282753218607,1
"EVI5","O60447","0.221128719935815","1712.04626662304","1760.55789520621",0.48164061896282,1
"HMGB2","P26583","0.619985127400087","3593.23178297725","3564.66063131182",0.816132713191422,1
"ANO3","Q9BYT9","0.775812114221597","1698.6507522143","1703.0236378312",0.903322285878045,1
"ARIH2","O95376","0.236513248802514","1087.82983710985","1071.35438877459",0.496578445372422,1
"GALC","P54803","0.0503994157183179","3379.985926176","3169.40731809763",0.244891763736782,1
"ALDH1L2","Q3SY69","0.88094275878364","329.328639096759","327.011793617206",0.955271539985479,1
"ARPP19","P56211","0.0800337206344967","15963.3439571558","15509.9558218725",0.301244457147378,1
"CLEC2L","P0C7M8","0.688575732509549","3954.76126389321","3969.88995813064",0.855818478420489,1
"SATB2","Q9UPW6","0.400328479515307","3285.89023593458","3240.05499871467",0.653301525716557,1
"DEK","P35659","0.0817753327553085","10609.230682927","11532.6694158101",0.303625378472733,1
"TM9SF3","Q9HD45","0.965841635147408","5291.65344527768","5293.88191003717",0.988740094186171,1
"ATP6V1G1","O75348","0.873207870544095","7008.45137793793","7022.98026404592",0.952460313592549,1
"COA7","Q96BR5","0.0392222639220748","8304.29783360431","8011.44671691138",0.217827128846548,1
"L3HYPDH","Q96EM0","0.335530395288794","3773.26360596362","3882.34519300389",0.598302003585606,1
"PEX11B","O96011","0.115906446677556","4782.35880314712","4898.34387172322",0.357242746315175,1
"TMEM245","Q9H330","0.160959170668966","7289.04692657703","7431.74963314932",0.415683986288036,1
"FKBP2","P26885","0.155408561474976","9815.61523017087","9617.64958252205",0.410378371390842,1
"CFAP36","Q96G28","0.296742261666445","3115.26014952533","3087.23359622921",0.559137697772269,1
"S100A1","P23297","0.953887138308099","18456.5564104945","18454.3524457704",0.984256687695854,1
"CLTA","P09496","0.943394878766592","49303.2248639406","49299.685618352",0.980929818054844,1
"TIMM29","Q9BSF4","0.350603065073348","3303.60837625781","3271.69393313912",0.610702708533915,1
"SNX18","Q96RF0","0.99206111152219","3692.78723952184","3692.52356077145",0.998382293220076,1
"SCN3B","Q9NY72","0.259203250867266","7637.20352287023","7522.01123788654",0.522093959969627,1
"LRRC75A","Q8NAA5","7.55299125036575e-10","2809.37401052584","2621.80314925316",5.9019073630358e-06,5.9019073630358e-06
"KRT222","Q8N1A0","0.14050453327752","4601.37980017131","4712.91142192471",0.389903653691151,1
"MAGED4; MAGED4B","Q96JG8","0.150367146517349","1244.97857995067","1269.2861176036",0.401973617135328,1
"RINT1","Q6NUQ1","0.0417326249204473","5150.03039135067","5013.66657679344",0.224781338037154,1
"LRRTM4","Q86VH4","0.0319941672756101","8207.68461771106","7997.06033706422",0.196080331836563,1
"EDIL3","O43854","0.875589411115958","4812.72547058902","4826.65601884709",0.953403680655094,1
"MOCS1","Q9NZB8","0.85582103099144","6880.15099522982","6860.34996947252",0.943080741244833,1
"SLC6A15","Q9H2J7","0.000546358885614477","2526.97061485642","2693.59527567547",0.0269434441342438,1
"CPM","P14384","0.993389339161212","3891.84684680921","3880.29826970243",0.998382293220076,1
"LARP4B","Q92615","0.0477811934053004","3518.21647127182","3435.95798990788",0.24008174306626,1
"SNX8","Q9Y5X2","0.461137221664631","1830.0545227334","1849.87075185705",0.70286061116186,1
"EFNB3","Q15768","0.0027808366997582","1902.56123903256","1832.12033432749",0.0617314146929278,1
"NUDT4B","A0A024RBG1","0.0061541700623049","609.075104298444","571.839403854264",0.0909048863267495,1
"MRPL4","Q9BYD3","0.707893512737497","1720.41381506621","1704.436651504",0.868454618379127,1
"SLITRK1","Q96PX8","0.385997405726233","3900.43816442246","3863.07253222306",0.642014416420772,1
"COMMD9","Q9P000","0.0827851892622705","3416.87149235296","3472.21203099348",0.304989848606969,1
"GLRX","P35754","0.013927332204512","11507.0772077861","12074.714315861",0.133833870551734,1
"TMEM132C","Q8N3T6","0.515320421017495","728.551117916199","734.362022475651",0.746240505898945,1
"PPCS","Q9HAB8","0.590200711721347","10643.583870855","10700.7251662145",0.795695949147754,1
"ZPR1","O75312","0.000855516707332186","3126.29708674933","3005.79829922483",0.0341071813831311,1
"BRINP2","Q9C0B6","0.0307659128430172","2283.24935734245","2220.75617455912",0.193028374074612,1
"MTHFD2L","Q9H903","0.119307838578872","1994.12404367625","2023.20187547543",0.361311359801144,1
"CNPY3","Q9BT09","0.0152908560326801","7692.37056642563","7437.21632296843",0.139419777175452,1
"PLEKHG5","O94827","0.318375427270404","918.086715638273","947.194667679683",0.580444607720704,1
"SEPHS1","P49903","0.129213680094374","2223.74566329897","2319.9144505895",0.376463719708217,1
"LGALS8","O00214","0.0247448728448527","4118.83515724","4241.85261078517",0.176098758114462,1
"ZFYVE28","Q9HCC9","0.696110350678719","498.485502520884","505.404677519234",0.860393274312482,1
"AAMP","Q13685","1.87368079014365e-05","3129.47868811906","3268.62304235375",0.00366023542354562,0.146409416941825
"SEMA4C","Q9C0C4","0.156444208970097","1971.96884813412","1997.47667248152",0.410378371390842,1
"GATD1","Q8NB37","0.590876070934927","5192.46132685155","5155.55491615538",0.795811654438014,1
"PPP1R8","Q12972","0.0214066204298542","1019.7571442883","1094.52426047982",0.163329373907128,1
"DHX16","O60231","0.294315495661326","906.650942707164","936.465392886374",0.557924622218424,1
"CCP110","O43303","0.738319099507818","1130.78555896844","1123.89633462864",0.885815180934906,1
"C11orf68","Q9H3H3","0.00431524068605521","7661.44699751314","7809.48656864477",0.0767624522247536,1
"SLC44A2","Q8IWA5","0.990240713779122","11057.6474540737","11076.4195944328",0.99803185057011,1
"NCOR1","O75376","0.266817090634285","607.933594290699","626.849298800107",0.530646155819879,1
"EMILIN1","Q9Y6C2","0.225750620898476","611.055250842412","566.967621877349",0.485857257332811,1
"CTNNBL1","Q8WYA6","0.205456029329041","3333.34888394795","3419.856089649",0.466289112162976,1
"NUP62","P37198","0.0878270376741261","3205.71283968056","3262.39021180904",0.314639971430473,1
"MRPS35","P82673","0.390619398285491","7087.26180778356","6974.83479108042",0.645852724968859,1
"FBXW11","Q9UKB1","0.182781258682301","1799.88197317779","1819.40299976927",0.442047401221563,1
"ADSL","P30566","0.743779164551216","5397.49142285483","5361.16586278368",0.888406253806913,1
"LYPLA2","O95372","0.905488662330353","13103.0880938433","13074.6787675203",0.967122619793707,1
"CPNE1","Q99829","0.183335040351476","9238.76863460077","8860.42678203069",0.442345201283028,1
"TMEM63C","Q9P1W3","0.00135409504175562","3242.68424438324","3373.98552289812",0.0422414252851697,1
"ANKRD27","Q96NW4","0.245409180484292","936.263185698978","918.85100930363",0.507308819128111,1
"TMTC3","Q6ZXV5","0.265780559462837","3217.77064589776","3166.66004315204",0.529361191535395,1
"KLK6","Q92876","0.947925534605985","4093.48724195274","4070.87035189256",0.981861335020339,1
"IRS1","P35568","0.0608294062291511","1212.56975312474","1248.43421509106",0.266448331300538,1
"HAX1","O00165","0.304252102720443","3671.29690027527","3729.09396043117",0.565649757472649,1
"SYTL2","Q9HCH5","0.718692947449195","3075.24212448945","3083.17601018525",0.874881864989564,1
"ERGIC1","Q969X5","0.798577818060984","8757.49592820978","8735.32923283057",0.916043316254922,1
"U2AF1","Q01081","0.446669985618189","6743.24178736725","6862.31690555264",0.691228901233599,1
"SRSF10","O75494","0.0707046625059606","6384.03019626458","6581.35959363951",0.285455565762982,1
"TRAPPC13","A5PLN9","0.826261236242274","4342.56973199858","4328.31673938881",0.930237209945187,1
"RBFOX1","Q9NWB1","0.648985200467986","4770.72444248321","4800.44404620512",0.833273338004723,1
"PPIH","O43447","0.308285144521045","7524.03518206907","7419.84617441015",0.569478831116109,1
"BPGM","P07738","0.457295909727313","7957.32765342939","8030.52460274551",0.699132277744489,1
"R3HDM1","Q15032","1.72740140560059e-06","942.775141583873","1030.68272911922",0.00100161789863792,0.013497914583363
"NUDT3","O95989","0.289903606149679","15051.2402857079","14837.7481409338",0.553594031880154,1
"NOTCH2","Q04721","0.81977143266647","988.801419864014","986.343142989233",0.927017941368422,1
"GNG10","P50151","0.249662093174787","6114.79708451482","6229.63211164393",0.512380452924467,1
"RBM22","Q9NW64","0.00442431775749936","3251.09737001913","3385.6698817565",0.0776890313642697,1
"STAG2","Q8N3U4","0.267072910556872","2245.19654867949","2340.07787718045",0.530884691704756,1
"PGM5","Q15124","0.809317512676006","1375.61839550933","1360.36821549812",0.921468813613867,1
"TDRD7","Q8NHU6","0.947284848503607","944.601630313717","944.969580994154",0.981861335020339,1
"YOD1","Q5VVQ6","0.946517618727817","3614.97736289558","3619.51907531684",0.98171877144018,1
"CPLX3","Q8WVH0","0.0637280748596912","3522.3868370302","3371.82880347478",0.271966781514815,1
"HDDC2","Q7Z4H3","0.862939256104612","3781.71251923282","3769.45902304813",0.947184625256558,1
"SLC6A7","Q99884","0.0077796656020058","2376.26097977691","2489.88267955726",0.101986907654743,1
"PLBD2","Q8NHP8","0.258064675471656","6630.66183297818","6735.31354958717",0.521198597605459,1
"ANAPC5","Q9UJX4","0.408729227285225","939.420015478862","926.863954304289",0.657613246082512,1
"PAF1","Q8N7H5","0.0105140457967244","1284.12083577169","1374.6262333989",0.117605274657246,1
"PTPN4","P29074","0.0056025020964406","2642.26135120945","2737.62553606568",0.0879550147342418,1
"LIN7B","Q9HAP6","0.389999058492884","8375.19436110719","8453.07589570433",0.645373283156162,1
"AMDHD2","Q9Y303","0.691396864611517","2186.39770723392","2198.68060829697",0.857551603186412,1
"NFIX","Q14938","0.415693026333578","3553.03388646922","3697.36750244293",0.66235500176812,1
"SLC2A1","P11166","0.639408263470677","7773.37162822732","7849.18076730605",0.828373429871035,1
"IMPAD1","Q9NX62","0.416744115656514","5212.82190979044","5139.10916485202",0.663225767767821,1
"THTPA","Q9BU02","0.615980273400593","4065.19277963935","4089.92908393752",0.813754158025175,1
"ARHGEF1","Q92888","0.190324490665771","1018.49400458581","1045.85444349742",0.451128083685056,1
"ARHGEF25","Q86VW2","0.080416257956402","1322.30978661795","1351.33088214479",0.301931839836376,1
"SYT17","Q9BSW7","0.920386072184306","2924.7496686768","2919.70415583004",0.972403565176875,1
"NEK7","Q8TDX7","0.00228524080957371","3900.10047900183","4030.77695540883",0.0568690181083088,1
"PAM16","Q9Y3D7","0.123928563042663","10998.2449356612","10811.9072918335",0.368115338859876,1
"OSBPL11","Q9BXB4","0.195794072633341","1033.4854321727","1051.58659879864",0.459301976450593,1
"CNTN6","Q9UQ52","0.0571495906458932","748.630567417398","789.707389418454",0.260237121973782,1
"MRPS25","P82663","0.916441117737121","4018.82894005844","4025.426274906",0.970467175536565,1
"DLG5","Q8TDM6","0.792988525357786","697.088543916889","690.874844638656",0.913512368865986,1
"NMRAL1","Q9HBL8","0.185704125265886","8077.83466512667","7746.8081049483",0.445515401875518,1
"PPIG","Q13427","0.277211301336621","3528.16832110382","3635.41966509462",0.541396927929107,1
"TAP2","Q03519","0.577366788135141","2242.95590533001","2218.17061118818",0.787080265612001,1
"HLA-B","P30483","0.215404082653141","776.480617068436","677.792538880214",0.475787526821438,1
"ANAPC1","Q9H1A4","0.87309949643044","2063.0469078075","2060.84504378472",0.952460313592549,1
"AKAP13","Q12802","0.863620278523658","527.93838612336","526.987274104478",0.947532835774202,1
"HSP90AB4P","Q58FF6","0.17110547561322","15935.8282830452","16696.9784404496",0.427435481599009,1
"CLGN","O14967","0.0617173144702409","1849.74880308839","1932.29019292737",0.26807064773233,1
"PTPN12","Q05209","0.628684439397091","1092.26244738016","1099.31841753165",0.821628710721031,1
"C2orf69","Q8N8R5","0.984976221740065","5112.06317909361","5107.27361613642",0.996453158554747,1
"PISD","Q9UG56","0.785873237866456","7635.61194619843","7670.16953538609",0.909211353374073,1
"MAP2K3","P46734","0.0229287839835734","746.864455583034","773.686001643341",0.168959951281381,1
"MORC3","Q14149","0.314112111131991","963.916363027509","991.65058360941",0.576031925929448,1
"AZGP1","P25311","0.0990786988949716","2357.18135256999","2499.70983723985",0.332200389184821,1
"HDAC6","Q9UBN7","0.0537781539283206","2956.01670130833","3025.24221539401",0.252995513655986,1
"GATB","O75879","0.390213382687375","2758.40209802801","2790.98920193286",0.645454566536653,1
"CMIP","Q8IY22","0.873417501842591","3234.55097663689","3239.82230261211",0.952460313592549,1
"STK11IP","Q8N1F8","0.397270276240365","1251.68013752718","1262.66694656139",0.650816365917872,1
"PHF14","O94880","0.960433715575879","922.235558091163","927.1045682068",0.987217712905804,1
"TNKS","O95271","0.846523037171885","684.284144195262","684.721949886456",0.938677842066193,1
"IDS","P22304","0.311899109104702","2678.98804852202","2650.50102071806",0.573049527050115,1
"AS3MT","Q9HBK9","0.838460064470233","2145.22547321069","2161.09788741868",0.936094719784312,1
"TRAPPC6B","Q86SZ2","0.0156551556766419","7703.43755409801","7463.61176363362",0.14093247287705,1
"ENTPD2","Q9Y5L3","0.441478638177266","2499.78868143647","2563.59062260399",0.686100652091718,1
"STT3A","P46977","0.0586453831616359","7413.66390024014","7256.26434756186",0.262760908271229,1
"GLTP","Q9NZD2","0.688281000798417","11191.863934955","11381.3295742616",0.855818478420489,1
"DCUN1D3","Q8IWE4","0.215629298824284","2354.41125313023","2324.92781617147",0.476102667706402,1
"ARSB","P15848","0.153774653722584","5020.05950912883","4877.05379293291",0.407458509389037,1
"NLGN1","Q8N2Q7","0.17050172758663","822.024720383578","840.39341838786",0.426745835798183,1
"GCLM","P48507","0.295779040807517","6322.50723065512","6384.40747614069",0.559035437362909,1
"MEGF9","Q9H1U4","0.00203013350514856","3907.07440824035","4138.96808644704",0.0526215743887883,1
"DCTN5","Q9BTE1","0.977871215152808","9151.30790025523","9149.06382211166",0.993014058777919,1
"FDFT1","P37268","0.000878973627069566","1657.39808117896","1511.33153622363",0.0342763547054368,1
"HSBP1","O75506","0.29811147063424","4625.83312386287","4543.97320322807",0.560501210667938,1
"PTK7","Q13308","0.0365722964840581","1121.86594451206","1071.379143559",0.210438825277194,1
"WWP1","Q9H0M0","0.0479988715265813","764.457789809105","793.42639173362",0.240271096802502,1
"SRPK1","Q96SB4","0.88757277156688","1249.62649800744","1250.32322850538",0.958603128821506,1
"HNRNPAB","Q99729","0.616637657152618","4772.31333289495","4842.22803037417",0.81405755245659,1
"MMRN2","Q9H8L6","0.480873624576904","1466.56081456185","1442.78742892039",0.717383978871858,1
"LSM12","Q3MHD2","0.894453624406343","3913.29430259985","3910.41137674871",0.962064918147539,1
"PUDP","Q08623","0.115526448890779","6385.23604018359","6667.05855314623",0.356807775348833,1
